city,date,pm2_5,temperature,humidity,precipitation,wind_speed,pressure,season,is_weekend,hazardous,threshold
Sialkot,2025-12-20,180.6833333333333,12.904166666666667,94.375,0.0,2.2333333333333334,1015.0916666666667,Winter,1,1,150.07083333333333
Sialkot,2025-12-21,123.81666666666666,13.804166666666667,93.29166666666667,0.004166666666666667,3.358333333333333,1017.6374999999999,Winter,1,0,150.07083333333333
Sialkot,2025-12-22,56.175000000000004,14.070833333333333,92.79166666666667,0.0,3.5875,1018.3249999999999,Winter,0,0,150.07083333333333
Sialkot,2025-12-23,63.212500000000006,15.1,82.66666666666667,0.0,6.445833333333333,1016.5625,Winter,0,0,150.07083333333333
Sialkot,2025-12-24,101.91666666666667,14.108333333333334,73.91666666666667,0.0,4.291666666666667,1015.3708333333334,Winter,0,0,150.07083333333333
Sialkot,2025-12-25,122.33749999999999,12.862499999999999,82.29166666666667,0.0,3.0124999999999997,1016.3833333333333,Winter,0,0,150.07083333333333
Sialkot,2025-12-26,113.04583333333333,13.779166666666667,79.41666666666667,0.0,2.779166666666667,1017.4416666666666,Winter,0,0,150.07083333333333
Sialkot,2025-12-27,110.35000000000001,12.370833333333332,81.75,0.0,4.233333333333333,1017.4583333333334,Winter,1,0,150.07083333333333
Sialkot,2025-12-28,149.02916666666667,12.004166666666668,86.20833333333333,0.0,2.4916666666666667,1017.9375,Winter,1,0,150.07083333333333
Sialkot,2025-12-29,129.53333333333333,12.174999999999999,89.33333333333333,0.0,3.266666666666667,1017.8625000000001,Winter,0,0,150.07083333333333
Sialkot,2025-12-30,124.62916666666666,11.704166666666666,91.08333333333333,0.0,4.141666666666667,1015.2333333333332,Winter,0,0,150.07083333333333
Sialkot,2025-12-31,144.44583333333333,11.229166666666666,94.08333333333333,0.15833333333333333,3.220833333333333,1013.025,Winter,0,0,150.07083333333333
Sialkot,2026-01-01,117.47083333333335,12.833333333333334,89.08333333333333,0.075,4.383333333333334,1016.0333333333333,Winter,0,0,150.07083333333333
Sialkot,2026-01-02,124.95,12.083333333333334,88.75,0.0,4.504166666666666,1019.0,Winter,0,0,150.07083333333333
Sialkot,2026-01-03,158.125,12.0,87.66666666666667,0.0,2.85,1019.35,Winter,1,1,150.07083333333333
Sialkot,2026-01-04,168.95000000000002,11.916666666666666,85.0,0.0,2.0833333333333335,1020.6999999999999,Winter,1,1,150.07083333333333
Sialkot,2026-01-05,157.07083333333333,12.112499999999999,84.25,0.0,4.0625,1021.9125,Winter,0,1,150.07083333333333
Sialkot,2026-01-06,138.89166666666668,11.1,87.16666666666667,0.0,3.1625,1022.4333333333334,Winter,0,0,150.07083333333333
Sialkot,2026-01-07,174.8708333333333,10.387500000000001,90.375,0.0,2.725,1023.3874999999999,Winter,0,1,150.07083333333333
Sialkot,2026-01-08,198.01250000000002,9.0875,89.33333333333333,0.0,3.920833333333333,1023.0791666666668,Winter,0,1,150.07083333333333
Sialkot,2026-01-09,142.15416666666667,8.704166666666667,80.04166666666667,0.0,2.7624999999999997,1023.4375,Winter,0,0,150.07083333333333
Sialkot,2026-01-10,140.11666666666667,8.408333333333333,86.08333333333333,0.0,4.6875,1021.6333333333333,Winter,1,0,150.07083333333333
Sialkot,2026-01-11,160.29999999999998,7.370833333333334,92.29166666666667,0.0,3.8249999999999997,1023.8958333333334,Winter,1,1,150.07083333333333
Sialkot,2026-01-12,193.85416666666666,8.104166666666666,88.70833333333333,0.0,2.6333333333333333,1022.8958333333334,Winter,0,1,150.07083333333333
Sialkot,2026-01-13,219.875,8.291666666666666,87.33333333333333,0.0,2.5375,1022.8375,Winter,0,1,150.07083333333333
Sialkot,2026-01-14,242.39166666666665,7.825,92.95833333333333,0.0,2.8208333333333333,1018.7416666666667,Winter,0,1,150.07083333333333
Sialkot,2026-01-15,223.13333333333333,8.041666666666666,88.04166666666667,0.0,2.8125,1019.2041666666668,Winter,0,1,150.07083333333333
Sialkot,2026-01-16,228.75,8.141666666666667,94.75,0.0,2.316666666666667,1017.4166666666666,Winter,0,1,150.07083333333333
Sialkot,2026-01-17,149.49166666666667,9.641666666666667,89.16666666666667,0.0,2.9875000000000003,1016.0708333333333,Winter,1,0,150.07083333333333
Sialkot,2026-01-18,160.94166666666666,11.320833333333333,79.54166666666667,0.0,3.5,1013.5958333333333,Winter,1,1,150.07083333333333
Sialkot,2026-01-19,181.5666666666667,12.237499999999999,79.58333333333333,0.0,3.233333333333333,1016.25,Winter,0,1,150.07083333333333
Sialkot,2026-01-20,154.42499999999998,12.258333333333333,72.70833333333333,0.0,4.008333333333334,1017.2458333333334,Winter,0,1,150.07083333333333
Sialkot,2026-01-21,153.68333333333334,12.554166666666667,70.125,0.0,3.375,1018.4625,Winter,0,1,150.07083333333333
Sialkot,2026-01-22,83.10833333333333,12.262500000000001,75.29166666666667,0.05416666666666667,7.575,1014.8166666666666,Winter,0,0,150.07083333333333
Sialkot,2026-01-23,51.40416666666667,11.658333333333333,81.125,1.6791666666666665,9.520833333333334,1012.9458333333333,Winter,0,0,150.07083333333333
Sialkot,2026-01-24,51.583333333333336,9.204166666666667,74.29166666666667,0.004166666666666667,6.695833333333333,1024.6458333333333,Winter,1,0,150.07083333333333
Sialkot,2026-01-25,87.49166666666667,12.137500000000001,70.45833333333333,0.0,5.658333333333334,1020.5541666666667,Winter,1,0,150.07083333333333
Sialkot,2026-01-26,99.675,11.420833333333334,86.08333333333333,0.0,3.0041666666666664,1019.725,Winter,0,0,150.07083333333333
Sialkot,2026-01-27,82.425,12.104166666666666,85.41666666666667,0.39999999999999997,5.2375,1019.7041666666668,Winter,0,0,150.07083333333333
Sialkot,2026-01-28,75.08749999999999,11.970833333333333,79.75,0.0,3.25,1021.475,Winter,0,0,150.07083333333333
Sialkot,2026-01-29,69.14999999999999,12.783333333333333,75.45833333333333,0.0,4.670833333333333,1020.7791666666667,Winter,0,0,150.07083333333333
Sialkot,2026-01-30,83.6125,14.279166666666667,75.25,0.0,4.129166666666666,1018.9375,Winter,0,0,150.07083333333333
Sialkot,2026-01-31,142.09166666666667,14.354166666666666,78.29166666666667,0.0,2.85,1018.9499999999999,Winter,1,0,150.07083333333333
Sialkot,2026-02-01,112.45833333333333,13.625,79.70833333333333,0.0,3.8166666666666664,1020.4291666666667,Winter,1,0,150.07083333333333
Sialkot,2026-02-02,79.90416666666667,13.908333333333333,80.95833333333333,0.0,4.479166666666667,1020.7875,Winter,0,0,150.07083333333333
Sialkot,2026-02-03,117.01666666666667,14.108333333333334,80.25,0.02916666666666667,3.841666666666667,1020.7291666666666,Winter,0,0,150.07083333333333
Sialkot,2026-02-04,55.387499999999996,14.758333333333333,68.79166666666667,0.0,5.125,1022.6791666666667,Winter,0,0,150.07083333333333
